STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00190736,"BLUE HILL COOP, MA US",9/20/18,0.04,0,0,61,55,58
USC00190736,"BLUE HILL COOP, MA US",9/21/18,0,0,0,63,55,59
USC00190736,"BLUE HILL COOP, MA US",9/22/18,0.07,0,0,70,59,64
USC00190736,"BLUE HILL COOP, MA US",9/23/18,0,0,0,70,47,48
USC00190736,"BLUE HILL COOP, MA US",9/24/18,0,0,0,60,48,53
USC00190736,"BLUE HILL COOP, MA US",9/25/18,0,0,0,54,50,54
USC00190736,"BLUE HILL COOP, MA US",9/26/18,1.74,0,0,71,54,71
USC00190736,"BLUE HILL COOP, MA US",9/27/18,0.56,0,0,79,57,57
USC00190736,"BLUE HILL COOP, MA US",9/28/18,0.23,0,0,66,53,53
USC00190736,"BLUE HILL COOP, MA US",9/29/18,0.26,0,0,56,50,51
USC00190736,"BLUE HILL COOP, MA US",9/30/18,0,0,0,71,48,51
USC00190736,"BLUE HILL COOP, MA US",10/1/18,0,0,0,68,51,60
USC00190736,"BLUE HILL COOP, MA US",10/2/18,0.4,0,0,65,53,55
USC00190736,"BLUE HILL COOP, MA US",10/3/18,0.88,0,0,64,52,52
USC00190736,"BLUE HILL COOP, MA US",10/4/18,0.01,0,0,60,52,57
USC00190736,"BLUE HILL COOP, MA US",10/5/18,0,0,0,69,53,54
USC00190736,"BLUE HILL COOP, MA US",10/6/18,0,0,0,63,45,51
USC00190736,"BLUE HILL COOP, MA US",10/7/18,0,0,0,64,51,63
USC00190736,"BLUE HILL COOP, MA US",10/8/18,0.05,0,0,75,53,53
USC00190736,"BLUE HILL COOP, MA US",10/9/18,0.03,0,0,63,53,62
USC00190736,"BLUE HILL COOP, MA US",10/10/18,0,0,0,75,62,68
USC00190736,"BLUE HILL COOP, MA US",10/11/18,0,0,0,82,64,65
USC00190736,"BLUE HILL COOP, MA US",10/12/18,0.96,0,0,70,55,55
USC00190736,"BLUE HILL COOP, MA US",10/13/18,0.13,0,0,59,44,45
USC00190736,"BLUE HILL COOP, MA US",10/14/18,0.17,0,0,49,37,40
USC00190736,"BLUE HILL COOP, MA US",10/15/18,0,0,0,55,40,49
USC00190736,"BLUE HILL COOP, MA US",10/16/18,0.09,0,0,66,41,42
USC00190736,"BLUE HILL COOP, MA US",10/17/18,0,0,0,56,39,41
USC00190736,"BLUE HILL COOP, MA US",10/18/18,0.01,0,0,60,33,35
USC00190736,"BLUE HILL COOP, MA US",10/19/18,0,0,0,45,31,35
USC00190736,"BLUE HILL COOP, MA US",10/20/18,0,0,0,60,35,55
USC00190736,"BLUE HILL COOP, MA US",10/21/18,0.03,0,0,62,41,41
USC00190736,"BLUE HILL COOP, MA US",10/22/18,0.02,0,0,46,27,30
USC00190736,"BLUE HILL COOP, MA US",10/23/18,0,0,0,50,30,45
USC00190736,"BLUE HILL COOP, MA US",10/24/18,0.51,0,0,52,39,41
USC00190736,"BLUE HILL COOP, MA US",10/25/18,0.03,0,0,45,32,35
USC00190736,"BLUE HILL COOP, MA US",10/26/18,0,0,0,48,27,30
USC00190736,"BLUE HILL COOP, MA US",10/27/18,0.11,0,0,45,30,42
USC00190736,"BLUE HILL COOP, MA US",10/28/18,2.02,0,0,48,40,40
USC00190736,"BLUE HILL COOP, MA US",10/29/18,0.08,0,0,51,40,46
USC00190736,"BLUE HILL COOP, MA US",10/30/18,0.31,0,0,55,36,38
USC00190736,"BLUE HILL COOP, MA US",10/31/18,0,0,0,45,32,35
USC00190736,"BLUE HILL COOP, MA US",11/1/18,0.01,0,0,55,35,55
USC00190736,"BLUE HILL COOP, MA US",11/2/18,0.07,0,0,65,49,64
USC00190736,"BLUE HILL COOP, MA US",11/3/18,1.43,0,0,65,52,52
USC00190736,"BLUE HILL COOP, MA US",11/4/18,0.3,0,0,60,37,39
USC00190736,"BLUE HILL COOP, MA US",11/5/18,0,0,0,52,39,43
USC00190736,"BLUE HILL COOP, MA US",11/6/18,0.52,0,0,49,43,46
USC00190736,"BLUE HILL COOP, MA US",11/7/18,0.79,0,0,58,45,50
USC00190736,"BLUE HILL COOP, MA US",11/8/18,0,0,0,60,38,39
USC00190736,"BLUE HILL COOP, MA US",11/9/18,0,0,0,52,34,36
USC00190736,"BLUE HILL COOP, MA US",11/10/18,1.73,0,0,48,36,44
USC00190736,"BLUE HILL COOP, MA US",11/11/18,0.05,0,0,45,30,30
USC00190736,"BLUE HILL COOP, MA US",11/12/18,0,0,0,43,27,31
USC00190736,"BLUE HILL COOP, MA US",11/13/18,0.45,0,0,48,30,46
USC00190736,"BLUE HILL COOP, MA US",11/14/18,0.62,0,0,52,28,30
USC00190736,"BLUE HILL COOP, MA US",11/15/18,0,0,0,34,19,19
USC00190736,"BLUE HILL COOP, MA US",11/16/18,1.1,7.5,7,39,19,39
USC00190736,"BLUE HILL COOP, MA US",11/17/18,0.3,0,4,41,30,36
USC00190736,"BLUE HILL COOP, MA US",11/18/18,0,0,1,45,30,33
USC00190736,"BLUE HILL COOP, MA US",11/19/18,0.01,0,0,40,33,35
USC00190736,"BLUE HILL COOP, MA US",11/20/18,0.1,0,0,38,34,36
USC00190736,"BLUE HILL COOP, MA US",11/21/18,0.38,0.1,0,38,26,28
USC00190736,"BLUE HILL COOP, MA US",11/22/18,0,0,0,39,9,10
USC00190736,"BLUE HILL COOP, MA US",11/23/18,0,0,0,18,9,10
USC00190736,"BLUE HILL COOP, MA US",11/24/18,0,0,0,30,10,27
USC00190736,"BLUE HILL COOP, MA US",11/25/18,0.87,0,0,43,27,43
USC00190736,"BLUE HILL COOP, MA US",11/26/18,0.07,0,0,43,39,39
USC00190736,"BLUE HILL COOP, MA US",11/27/18,1.5,0,0,45,39,44
USC00190736,"BLUE HILL COOP, MA US",11/28/18,0.02,0,0,45,31,32
USC00190736,"BLUE HILL COOP, MA US",11/29/18,0,0,0,39,32,34
USC00190736,"BLUE HILL COOP, MA US",11/30/18,0,0,0,43,27,28
USC00190736,"BLUE HILL COOP, MA US",12/1/18,0,0,0,39,28,29
USC00190736,"BLUE HILL COOP, MA US",12/2/18,0.33,0,0,41,29,38
USC00190736,"BLUE HILL COOP, MA US",12/3/18,0.71,0,0,52,38,48
USC00190736,"BLUE HILL COOP, MA US",12/4/18,0,0,0,54,30,30
USC00190736,"BLUE HILL COOP, MA US",12/5/18,0,0,0,38,18,20
USC00190736,"BLUE HILL COOP, MA US",12/6/18,0,0,0,33,19,24
USC00190736,"BLUE HILL COOP, MA US",12/7/18,0,0,0,29,24,29
USC00190736,"BLUE HILL COOP, MA US",12/8/18,0,0,0,37,15,15
USC00190736,"BLUE HILL COOP, MA US",12/9/18,0,0,0,27,15,19
USC00190736,"BLUE HILL COOP, MA US",12/10/18,0,0,0,34,19,23
USC00190736,"BLUE HILL COOP, MA US",12/11/18,0,0,0,36,17,17
USC00190736,"BLUE HILL COOP, MA US",12/12/18,0,0,0,36,17,24
USC00190736,"BLUE HILL COOP, MA US",12/13/18,0,0,0,35,16,16
USC00190736,"BLUE HILL COOP, MA US",12/14/18,0,0,0,31,16,29
USC00190736,"BLUE HILL COOP, MA US",12/15/18,0.02,0,0,46,29,45
USC00190736,"BLUE HILL COOP, MA US",12/16/18,0.04,0,0,49,37,40
USC00190736,"BLUE HILL COOP, MA US",12/17/18,0.83,0,0,40,32,32
USC00190736,"BLUE HILL COOP, MA US",12/18/18,0.02,0.1,0,37,20,21
USC00190736,"BLUE HILL COOP, MA US",12/19/18,0,0,0,30,17,17
USC00190736,"BLUE HILL COOP, MA US",12/20/18,0,0,0,38,17,32
USC00190736,"BLUE HILL COOP, MA US",12/21/18,0.13,0,0,54,31,54
USC00190736,"BLUE HILL COOP, MA US",12/22/18,1.02,0,0,62,50,50
USC00190736,"BLUE HILL COOP, MA US",12/23/18,0.02,0,0,52,27,27
USC00190736,"BLUE HILL COOP, MA US",12/24/18,0,0,0,38,27,28
USC00190736,"BLUE HILL COOP, MA US",12/25/18,0.01,0,0,34,27,27
USC00190736,"BLUE HILL COOP, MA US",12/26/18,0,0,0,35,20,20
USC00190736,"BLUE HILL COOP, MA US",12/27/18,0,0,0,36,20,26
USC00190736,"BLUE HILL COOP, MA US",12/28/18,0,0,0,35,26,34
USC00190736,"BLUE HILL COOP, MA US",12/29/18,0.42,0,0,54,34,49
USC00190736,"BLUE HILL COOP, MA US",12/30/18,0,0,0,50,23,23
USC00190736,"BLUE HILL COOP, MA US",12/31/18,0,0,0,33,23,29
USC00190736,"BLUE HILL COOP, MA US",1/1/19,0.37,0,0,50,29,50
USC00190736,"BLUE HILL COOP, MA US",1/2/19,0,0,0,54,24,24
USC00190736,"BLUE HILL COOP, MA US",1/3/19,0,0,0,34,24,34
USC00190736,"BLUE HILL COOP, MA US",1/4/19,0.01,0,0,42,30,31
USC00190736,"BLUE HILL COOP, MA US",1/5/19,0.04,0,0,43,31,38
USC00190736,"BLUE HILL COOP, MA US",1/6/19,1.11,0,0,41,30,31
USC00190736,"BLUE HILL COOP, MA US",1/7/19,0,0,0,42,15,15
USC00190736,"BLUE HILL COOP, MA US",1/8/19,0,0,0,28,14,28
USC00190736,"BLUE HILL COOP, MA US",1/9/19,0.13,0,0,41,27,35
USC00190736,"BLUE HILL COOP, MA US",1/10/19,0,0,0,42,29,30
USC00190736,"BLUE HILL COOP, MA US",1/11/19,0,0,0,32,19,20
USC00190736,"BLUE HILL COOP, MA US",1/12/19,0,0,0,26,9,10
USC00190736,"BLUE HILL COOP, MA US",1/13/19,0,0,0,26,10,12
USC00190736,"BLUE HILL COOP, MA US",1/14/19,0,0,0,25,11,20
USC00190736,"BLUE HILL COOP, MA US",1/15/19,0,0,0,27,18,18
USC00190736,"BLUE HILL COOP, MA US",1/16/19,0,0,0,34,18,23
USC00190736,"BLUE HILL COOP, MA US",1/17/19,0,0,0,34,14,14
USC00190736,"BLUE HILL COOP, MA US",1/18/19,0,0,0,27,13,24
USC00190736,"BLUE HILL COOP, MA US",1/19/19,0,0,0,40,24,25
USC00190736,"BLUE HILL COOP, MA US",1/20/19,1.11,4.2,4,33,25,33
USC00190736,"BLUE HILL COOP, MA US",1/21/19,0.89,0,4,33,-2,-2
USC00190736,"BLUE HILL COOP, MA US",1/22/19,0,0,3,3,-2,3
USC00190736,"BLUE HILL COOP, MA US",1/23/19,0,0,3,24,2,21
USC00190736,"BLUE HILL COOP, MA US",1/24/19,0.03,0,0,50,21,49
USC00190736,"BLUE HILL COOP, MA US",1/25/19,1.41,0,0,57,27,27
USC00190736,"BLUE HILL COOP, MA US",1/26/19,0,0,0,37,17,18
USC00190736,"BLUE HILL COOP, MA US",1/27/19,0,0,0,33,18,24
USC00190736,"BLUE HILL COOP, MA US",1/28/19,0,0,0,44,23,23
USC00190736,"BLUE HILL COOP, MA US",1/29/19,0,0,0,30,19,20
USC00190736,"BLUE HILL COOP, MA US",1/30/19,0.2,0,0,36,19,25
USC00190736,"BLUE HILL COOP, MA US",1/31/19,0.05,0.5,1,29,-2,-2
USC00190736,"BLUE HILL COOP, MA US",2/1/19,0,0,0,14,-2,5
USC00190736,"BLUE HILL COOP, MA US",2/2/19,0,0,0,19,5,8
USC00190736,"BLUE HILL COOP, MA US",2/3/19,0,0,0,30,7,28
USC00190736,"BLUE HILL COOP, MA US",2/4/19,0,0,0,38,27,35
USC00190736,"BLUE HILL COOP, MA US",2/5/19,0,0,0,59,34,45
USC00190736,"BLUE HILL COOP, MA US",2/6/19,0,0,0,62,28,29
USC00190736,"BLUE HILL COOP, MA US",2/7/19,0.64,0,0,39,28,32
USC00190736,"BLUE HILL COOP, MA US",2/8/19,0.06,0,0,37,32,34
USC00190736,"BLUE HILL COOP, MA US",2/9/19,0.05,0,0,51,20,20
USC00190736,"BLUE HILL COOP, MA US",2/10/19,0,0,0,32,18,19
USC00190736,"BLUE HILL COOP, MA US",2/11/19,0,0,0,33,18,24
USC00190736,"BLUE HILL COOP, MA US",2/12/19,0,0,0,34,13,14
USC00190736,"BLUE HILL COOP, MA US",2/13/19,1.14,2.8,2,37,14,34
USC00190736,"BLUE HILL COOP, MA US",2/14/19,0.02,0.1,1,39,26,27
USC00190736,"BLUE HILL COOP, MA US",2/15/19,0,0,1,37,26,32
USC00190736,"BLUE HILL COOP, MA US",2/16/19,0.11,0,0,49,30,30
USC00190736,"BLUE HILL COOP, MA US",2/17/19,0,0,0,40,18,19
USC00190736,"BLUE HILL COOP, MA US",2/18/19,0.36,4,4,37,19,26
USC00190736,"BLUE HILL COOP, MA US",2/19/19,0.06,0.7,4,30,10,11
USC00190736,"BLUE HILL COOP, MA US",2/20/19,0,0,4,30,11,14
USC00190736,"BLUE HILL COOP, MA US",2/21/19,0.45,1,5,29,14,29
USC00190736,"BLUE HILL COOP, MA US",2/22/19,0,0,3,43,28,34
USC00190736,"BLUE HILL COOP, MA US",2/23/19,0,0,2,43,24,26
USC00190736,"BLUE HILL COOP, MA US",2/24/19,0.02,0,1,38,26,33
USC00190736,"BLUE HILL COOP, MA US",2/25/19,0.41,0,0,45,30,31
USC00190736,"BLUE HILL COOP, MA US",2/26/19,0,0,0,34,19,20
USC00190736,"BLUE HILL COOP, MA US",2/27/19,0,0,0,29,8,9
USC00190736,"BLUE HILL COOP, MA US",2/28/19,0.25,3.5,4,22,9,15
USC00190736,"BLUE HILL COOP, MA US",3/1/19,0.02,0,2,28,15,19
USC00190736,"BLUE HILL COOP, MA US",3/2/19,0.04,0.5,1,38,18,30
USC00190736,"BLUE HILL COOP, MA US",3/3/19,0.44,3.7,4,31,25,27
USC00190736,"BLUE HILL COOP, MA US",3/4/19,1.79,15.8,19,40,27,30
USC00190736,"BLUE HILL COOP, MA US",3/5/19,0.03,0,16,35,10,12
USC00190736,"BLUE HILL COOP, MA US",3/6/19,0,0,14,29,10,11
USC00190736,"BLUE HILL COOP, MA US",3/7/19,0,0,12,24,6,9
USC00190736,"BLUE HILL COOP, MA US",3/8/19,0,0,11,26,9,14
USC00190736,"BLUE HILL COOP, MA US",3/9/19,0,0,10,35,14,25
USC00190736,"BLUE HILL COOP, MA US",3/10/19,0,0,9,43,25,30
USC00190736,"BLUE HILL COOP, MA US",3/11/19,0.53,1,8,40,28,35
USC00190736,"BLUE HILL COOP, MA US",3/12/19,0,0,6,48,28,31
USC00190736,"BLUE HILL COOP, MA US",3/13/19,0,0,4,41,24,26
USC00190736,"BLUE HILL COOP, MA US",3/14/19,0,0,3,43,26,35
USC00190736,"BLUE HILL COOP, MA US",3/15/19,0,0,3,49,35,49
USC00190736,"BLUE HILL COOP, MA US",3/16/19,0.12,0,0,58,39,40
USC00190736,"BLUE HILL COOP, MA US",3/17/19,0,0,0,46,26,29
USC00190736,"BLUE HILL COOP, MA US",3/18/19,0,0,0,40,22,25
USC00190736,"BLUE HILL COOP, MA US",3/19/19,0,0,0,41,25,26
USC00190736,"BLUE HILL COOP, MA US",3/20/19,0,0,0,44,26,32
USC00190736,"BLUE HILL COOP, MA US",3/21/19,0,0,0,50,32,35
USC00190736,"BLUE HILL COOP, MA US",3/22/19,0.63,0,0,50,35,35
USC00190736,"BLUE HILL COOP, MA US",3/23/19,0.37,2.1,2,39,28,29
USC00190736,"BLUE HILL COOP, MA US",3/24/19,0,0,0,45,28,31
USC00190736,"BLUE HILL COOP, MA US",3/25/19,0,0,0,56,31,38
USC00190736,"BLUE HILL COOP, MA US",3/26/19,0,0,0,49,27,30
USC00190736,"BLUE HILL COOP, MA US",3/27/19,0,0,0,43,24,27
USC00190736,"BLUE HILL COOP, MA US",3/28/19,0,0,0,42,27,31
USC00190736,"BLUE HILL COOP, MA US",3/29/19,0,0,0,51,31,44
USC00190736,"BLUE HILL COOP, MA US",3/30/19,0.02,0,0,53,40,42
USC00190736,"BLUE HILL COOP, MA US",3/31/19,0,0,0,67,42,55
USC00190736,"BLUE HILL COOP, MA US",4/1/19,0.21,0,0,65,31,33
USC00190736,"BLUE HILL COOP, MA US",4/2/19,0,0,0,45,27,31
USC00190736,"BLUE HILL COOP, MA US",4/3/19,0.44,0,0,50,31,35
USC00190736,"BLUE HILL COOP, MA US",4/4/19,0,0,0,62,34,36
USC00190736,"BLUE HILL COOP, MA US",4/5/19,0,0,0,50,27,31
USC00190736,"BLUE HILL COOP, MA US",4/6/19,0.22,0,0,47,31,36
USC00190736,"BLUE HILL COOP, MA US",4/7/19,0,0,0,64,36,45
USC00190736,"BLUE HILL COOP, MA US",4/8/19,0.3,0,0,66,40,40
USC00190736,"BLUE HILL COOP, MA US",4/9/19,0.19,0,0,43,32,32
USC00190736,"BLUE HILL COOP, MA US",4/10/19,0.08,0,0,40,32,34
USC00190736,"BLUE HILL COOP, MA US",4/11/19,0,0,0,43,29,34
USC00190736,"BLUE HILL COOP, MA US",4/12/19,0,0,0,51,34,41
USC00190736,"BLUE HILL COOP, MA US",4/13/19,0.51,0,0,57,41,56
USC00190736,"BLUE HILL COOP, MA US",4/14/19,0.02,0,0,71,51,57
USC00190736,"BLUE HILL COOP, MA US",4/15/19,0.92,0,0,71,54,54
USC00190736,"BLUE HILL COOP, MA US",4/16/19,0.16,0,0,67,37,40
USC00190736,"BLUE HILL COOP, MA US",4/17/19,0,0,0,58,36,43
USC00190736,"BLUE HILL COOP, MA US",4/18/19,0,0,0,62,39,42
USC00190736,"BLUE HILL COOP, MA US",4/19/19,0,0,0,63,42,63
USC00190736,"BLUE HILL COOP, MA US",4/20/19,0.2,0,0,71,60,62
USC00190736,"BLUE HILL COOP, MA US",4/21/19,0.33,0,0,68,56,57
USC00190736,"BLUE HILL COOP, MA US",4/22/19,0.02,0,0,68,50,52
USC00190736,"BLUE HILL COOP, MA US",4/23/19,2.97,0,0,53,44,46
USC00190736,"BLUE HILL COOP, MA US",4/24/19,0.07,0,0,52,44,49
USC00190736,"BLUE HILL COOP, MA US",4/25/19,0,0,0,65,39,46
USC00190736,"BLUE HILL COOP, MA US",4/26/19,0.01,0,0,61,44,45
USC00190736,"BLUE HILL COOP, MA US",4/27/19,1.45,0,0,54,42,44
USC00190736,"BLUE HILL COOP, MA US",4/28/19,0,0,0,51,38,44
USC00190736,"BLUE HILL COOP, MA US",4/29/19,0.08,0,0,51,34,42
USC00190736,"BLUE HILL COOP, MA US",4/30/19,0.17,0,0,60,40,40
USC00190736,"BLUE HILL COOP, MA US",5/1/19,0,0,0,48,40,47
USC00190736,"BLUE HILL COOP, MA US",5/2/19,0.01,0,0,57,44,44
USC00190736,"BLUE HILL COOP, MA US",5/3/19,0.01,0,0,45,40,43
USC00190736,"BLUE HILL COOP, MA US",5/4/19,0.1,0,0,60,43,46
USC00190736,"BLUE HILL COOP, MA US",5/5/19,0.04,0,0,54,45,45
USC00190736,"BLUE HILL COOP, MA US",5/6/19,0.04,0,0,52,44,45
USC00190736,"BLUE HILL COOP, MA US",5/7/19,0,0,0,58,41,52
USC00190736,"BLUE HILL COOP, MA US",5/8/19,0.12,0,0,72,50,54
USC00190736,"BLUE HILL COOP, MA US",5/9/19,0,0,0,67,43,49
USC00190736,"BLUE HILL COOP, MA US",5/10/19,0,0,0,60,46,49
USC00190736,"BLUE HILL COOP, MA US",5/11/19,0.16,0,0,61,49,54
USC00190736,"BLUE HILL COOP, MA US",5/12/19,0.03,0,0,68,42,42
USC00190736,"BLUE HILL COOP, MA US",5/13/19,0.68,0,0,48,36,48
USC00190736,"BLUE HILL COOP, MA US",5/14/19,1.1,0,0,52,38,41
USC00190736,"BLUE HILL COOP, MA US",5/15/19,0.15,0,0,44,40,44
USC00190736,"BLUE HILL COOP, MA US",5/16/19,0,0,0,58,44,53
USC00190736,"BLUE HILL COOP, MA US",5/17/19,0,0,0,68,49,50
USC00190736,"BLUE HILL COOP, MA US",5/18/19,0.07,0,0,64,49,53
USC00190736,"BLUE HILL COOP, MA US",5/19/19,0,0,0,72,50,56
USC00190736,"BLUE HILL COOP, MA US",5/20/19,0.14,0,0,69,50,63
USC00190736,"BLUE HILL COOP, MA US",5/21/19,0.35,0,0,85,52,53
USC00190736,"BLUE HILL COOP, MA US",5/22/19,0,0,0,69,49,54
USC00190736,"BLUE HILL COOP, MA US",5/23/19,0,0,0,68,48,55
USC00190736,"BLUE HILL COOP, MA US",5/24/19,0.27,0,0,68,48,61
USC00190736,"BLUE HILL COOP, MA US",5/25/19,0,0,0,68,47,57
USC00190736,"BLUE HILL COOP, MA US",5/26/19,0.37,0,0,75,47,60
USC00190736,"BLUE HILL COOP, MA US",5/27/19,0,0,0,85,60,66
USC00190736,"BLUE HILL COOP, MA US",5/28/19,0,0,0,76,53,55
USC00190736,"BLUE HILL COOP, MA US",5/29/19,0.31,0,0,57,45,46
USC00190736,"BLUE HILL COOP, MA US",5/30/19,0.04,0,0,51,45,49
USC00190736,"BLUE HILL COOP, MA US",5/31/19,0.62,0,0,63,46,62
USC00190736,"BLUE HILL COOP, MA US",6/1/19,0,0,0,72,54,58
USC00190736,"BLUE HILL COOP, MA US",6/2/19,0,0,0,71,51,52
USC00190736,"BLUE HILL COOP, MA US",6/3/19,0.04,0,0,75,51,56
USC00190736,"BLUE HILL COOP, MA US",6/4/19,0,0,0,69,45,53
USC00190736,"BLUE HILL COOP, MA US",6/5/19,0,0,0,70,53,65
USC00190736,"BLUE HILL COOP, MA US",6/6/19,0.03,0,0,81,64,67
USC00190736,"BLUE HILL COOP, MA US",6/7/19,0.06,0,0,75,59,66
USC00190736,"BLUE HILL COOP, MA US",6/8/19,0,0,0,80,58,63
USC00190736,"BLUE HILL COOP, MA US",6/9/19,0,0,0,78,55,62
USC00190736,"BLUE HILL COOP, MA US",6/10/19,0,0,0,78,54,61
USC00190736,"BLUE HILL COOP, MA US",6/11/19,1.11,0,0,79,61,65
USC00190736,"BLUE HILL COOP, MA US",6/12/19,0.19,0,0,73,52,60
USC00190736,"BLUE HILL COOP, MA US",6/13/19,0.01,0,0,75,53,54
USC00190736,"BLUE HILL COOP, MA US",6/14/19,0.8,0,0,57,49,57
USC00190736,"BLUE HILL COOP, MA US",6/15/19,0,0,0,72,54,62
USC00190736,"BLUE HILL COOP, MA US",6/16/19,0.03,0,0,79,61,64
USC00190736,"BLUE HILL COOP, MA US",6/17/19,0.1,0,0,70,62,66
USC00190736,"BLUE HILL COOP, MA US",6/18/19,0,0,0,74,62,65
USC00190736,"BLUE HILL COOP, MA US",6/19/19,0.1,0,0,71,61,63
USC00190736,"BLUE HILL COOP, MA US",6/20/19,0.01,0,0,74,61,63
USC00190736,"BLUE HILL COOP, MA US",6/21/19,0.9,0,0,69,58,59
USC00190736,"BLUE HILL COOP, MA US",6/22/19,0.1,0,0,68,56,64
USC00190736,"BLUE HILL COOP, MA US",6/23/19,0,0,0,77,59,67
USC00190736,"BLUE HILL COOP, MA US",6/24/19,0,0,0,82,61,68
USC00190736,"BLUE HILL COOP, MA US",6/25/19,0,0,0,84,61,68
USC00190736,"BLUE HILL COOP, MA US",6/26/19,0.18,0,0,73,64,66
USC00190736,"BLUE HILL COOP, MA US",6/27/19,0,0,0,77,57,62
USC00190736,"BLUE HILL COOP, MA US",6/28/19,0,0,0,81,62,70
USC00190736,"BLUE HILL COOP, MA US",6/29/19,0.28,0,0,88,66,66
USC00190736,"BLUE HILL COOP, MA US",6/30/19,0.14,0,0,80,63,69
USC00190736,"BLUE HILL COOP, MA US",7/1/19,0,0,0,75,58,65
USC00190736,"BLUE HILL COOP, MA US",7/2/19,0,0,0,83,65,69
USC00190736,"BLUE HILL COOP, MA US",7/3/19,0,0,0,82,67,74
USC00190736,"BLUE HILL COOP, MA US",7/4/19,0,0,0,89,68,75
USC00190736,"BLUE HILL COOP, MA US",7/5/19,0,0,0,88,69,75
USC00190736,"BLUE HILL COOP, MA US",7/6/19,0,0,0,87,69,77
USC00190736,"BLUE HILL COOP, MA US",7/7/19,0.83,0,0,90,64,65
USC00190736,"BLUE HILL COOP, MA US",7/8/19,0,0,0,78,59,67
USC00190736,"BLUE HILL COOP, MA US",7/9/19,0,0,0,79,61,68
USC00190736,"BLUE HILL COOP, MA US",7/10/19,0,0,0,85,68,72
USC00190736,"BLUE HILL COOP, MA US",7/11/19,0,0,0,88,67,67
USC00190736,"BLUE HILL COOP, MA US",7/12/19,0.44,0,0,81,67,70
USC00190736,"BLUE HILL COOP, MA US",7/13/19,0.18,0,0,84,65,70
USC00190736,"BLUE HILL COOP, MA US",7/14/19,0,0,0,85,68,75
USC00190736,"BLUE HILL COOP, MA US",7/15/19,0,0,0,87,63,69
USC00190736,"BLUE HILL COOP, MA US",7/16/19,0,0,0,82,65,71
USC00190736,"BLUE HILL COOP, MA US",7/17/19,0,0,0,86,71,75
USC00190736,"BLUE HILL COOP, MA US",7/18/19,1.32,0,0,90,66,66
USC00190736,"BLUE HILL COOP, MA US",7/19/19,0.03,0,0,69,61,65
USC00190736,"BLUE HILL COOP, MA US",7/20/19,0,0,0,89,65,80
USC00190736,"BLUE HILL COOP, MA US",7/21/19,0,0,0,93,76,80
USC00190736,"BLUE HILL COOP, MA US",7/22/19,0,0,0,92,71,77
USC00190736,"BLUE HILL COOP, MA US",7/23/19,1.52,0,0,81,61,62
USC00190736,"BLUE HILL COOP, MA US",7/24/19,0.57,0,0,66,58,64
USC00190736,"BLUE HILL COOP, MA US",7/25/19,0,0,0,77,61,67
USC00190736,"BLUE HILL COOP, MA US",7/26/19,0,0,0,80,63,71
USC00190736,"BLUE HILL COOP, MA US",7/27/19,0,0,0,84,64,68
USC00190736,"BLUE HILL COOP, MA US",7/28/19,0,0,0,83,64,70
USC00190736,"BLUE HILL COOP, MA US",7/29/19,0,0,0,89,70,76
USC00190736,"BLUE HILL COOP, MA US",7/30/19,0.01,0,0,89,71,76
USC00190736,"BLUE HILL COOP, MA US",7/31/19,0,0,0,92,71,76
USC00190736,"BLUE HILL COOP, MA US",8/1/19,0.55,0,0,90,66,70
USC00190736,"BLUE HILL COOP, MA US",8/2/19,0,0,0,84,61,67
USC00190736,"BLUE HILL COOP, MA US",8/3/19,0,0,0,83,66,71
USC00190736,"BLUE HILL COOP, MA US",8/4/19,0,0,0,84,67,71
USC00190736,"BLUE HILL COOP, MA US",8/5/19,0,0,0,83,58,65
USC00190736,"BLUE HILL COOP, MA US",8/6/19,0,0,0,81,63,67
USC00190736,"BLUE HILL COOP, MA US",8/7/19,0,0,0,79,66,71
USC00190736,"BLUE HILL COOP, MA US",8/8/19,0.78,0,0,82,66,69
USC00190736,"BLUE HILL COOP, MA US",8/9/19,0,0,0,84,63,68
USC00190736,"BLUE HILL COOP, MA US",8/10/19,0,0,0,82,60,64
USC00190736,"BLUE HILL COOP, MA US",8/11/19,0,0,0,78,56,61
USC00190736,"BLUE HILL COOP, MA US",8/12/19,0,0,0,78,60,65
USC00190736,"BLUE HILL COOP, MA US",8/13/19,0,0,0,82,65,73
USC00190736,"BLUE HILL COOP, MA US",8/14/19,0.02,0,0,77,64,66
USC00190736,"BLUE HILL COOP, MA US",8/15/19,0.02,0,0,75,59,60
USC00190736,"BLUE HILL COOP, MA US",8/16/19,0,0,0,77,60,66
USC00190736,"BLUE HILL COOP, MA US",8/17/19,0,0,0,78,66,68
USC00190736,"BLUE HILL COOP, MA US",8/18/19,0.01,0,0,78,68,71
USC00190736,"BLUE HILL COOP, MA US",8/19/19,0,0,0,88,71,74
USC00190736,"BLUE HILL COOP, MA US",8/20/19,0.03,0,0,92,66,70
USC00190736,"BLUE HILL COOP, MA US",8/21/19,0,0,0,87,67,74
USC00190736,"BLUE HILL COOP, MA US",8/22/19,0.12,0,0,85,68,72
USC00190736,"BLUE HILL COOP, MA US",8/23/19,0.04,0,0,88,61,63
USC00190736,"BLUE HILL COOP, MA US",8/24/19,0,0,0,78,55,59
USC00190736,"BLUE HILL COOP, MA US",8/25/19,0,0,0,72,57,61
